,Place_ID X Date,Date,Place_ID,precipitable_water_entire_atmosphere,relative_humidity_2m_above_ground,specific_humidity_2m_above_ground,temperature_2m_above_ground,u_component_of_wind_10m_above_ground,v_component_of_wind_10m_above_ground,L3_NO2_NO2_column_number_density,L3_NO2_NO2_slant_column_number_density,L3_NO2_absorbing_aerosol_index,L3_NO2_cloud_fraction,L3_NO2_sensor_altitude,L3_NO2_sensor_azimuth_angle,L3_NO2_sensor_zenith_angle,L3_NO2_solar_azimuth_angle,L3_NO2_solar_zenith_angle,L3_NO2_stratospheric_NO2_column_number_density,L3_NO2_tropopause_pressure,L3_NO2_tropospheric_NO2_column_number_density,L3_O3_O3_column_number_density,L3_O3_O3_effective_temperature,L3_O3_cloud_fraction,L3_O3_sensor_azimuth_angle,L3_O3_sensor_zenith_angle,L3_O3_solar_azimuth_angle,L3_O3_solar_zenith_angle,L3_CO_CO_column_number_density,L3_CO_H2O_column_number_density,L3_CO_cloud_height,L3_CO_sensor_altitude,L3_CO_sensor_azimuth_angle,L3_CO_sensor_zenith_angle,L3_CO_solar_azimuth_angle,L3_CO_solar_zenith_angle,L3_HCHO_HCHO_slant_column_number_density,L3_HCHO_cloud_fraction,L3_HCHO_sensor_azimuth_angle,L3_HCHO_sensor_zenith_angle,L3_HCHO_solar_azimuth_angle,L3_HCHO_solar_zenith_angle,L3_HCHO_tropospheric_HCHO_column_number_density,L3_HCHO_tropospheric_HCHO_column_number_density_amf,L3_CLOUD_cloud_base_height,L3_CLOUD_cloud_base_pressure,L3_CLOUD_cloud_fraction,L3_CLOUD_cloud_optical_depth,L3_CLOUD_cloud_top_height,L3_CLOUD_cloud_top_pressure,L3_CLOUD_sensor_azimuth_angle,L3_CLOUD_sensor_zenith_angle,L3_CLOUD_solar_azimuth_angle,L3_CLOUD_solar_zenith_angle,L3_CLOUD_surface_albedo,L3_AER_AI_absorbing_aerosol_index,L3_AER_AI_sensor_altitude,L3_AER_AI_sensor_azimuth_angle,L3_AER_AI_sensor_zenith_angle,L3_AER_AI_solar_azimuth_angle,L3_AER_AI_solar_zenith_angle,L3_SO2_SO2_column_number_density,L3_SO2_SO2_column_number_density_amf,L3_SO2_SO2_slant_column_number_density,L3_SO2_absorbing_aerosol_index,L3_SO2_cloud_fraction,L3_SO2_sensor_azimuth_angle,L3_SO2_sensor_zenith_angle,L3_SO2_solar_azimuth_angle,L3_SO2_solar_zenith_angle,L3_CH4_CH4_column_volume_mixing_ratio_dry_air,L3_CH4_aerosol_height,L3_CH4_aerosol_optical_depth,L3_CH4_sensor_azimuth_angle,L3_CH4_sensor_zenith_angle,L3_CH4_solar_azimuth_angle,L3_CH4_solar_zenith_angle
1911,6Q5AZWX X 2020-01-27,2020-01-27,6Q5AZWX,15.0,55.29999923706055,0.0069999997504055,17.870202636718773,4.272150993347168,-4.1899094581604,9.927504877324404e-05,0.000183101342952,-1.8826204143582133,0.069834939338405,831344.9450250989,72.37910231867276,21.574347957733742,-169.19871219675738,55.87201779727482,3.1951839169942044e-05,19266.000795910222,7.284788295918553e-05,0.1435087218817371,225.4243893253097,0.0887410923380279,72.33743262900472,21.82439667308061,-169.2358055596821,55.84543379593137,0.0410553717145184,936.3775079756772,156.52565434366136,831369.9732165553,69.31853431700083,21.04904161493864,-169.08743220978667,55.90598730482283,-1.6476759851034425e-05,0.0,72.30426206447387,22.00966384461648,-169.26942175084972,55.83901319997264,1.953768596488269e-05,0.9665453526293,133.48608357371455,99934.76064142423,0.0895665418264266,28.874981370569262,432.0848807431276,97502.19897824433,72.33743262900472,21.82439667308061,-169.2358055596821,55.84543379593137,0.2649465625940357,-1.8826210323112231,831344.9450250989,72.37910231867276,21.574347957733742,-169.19871219675738,55.87201779727482,3.693238474547014e-05,0.2902905944652412,1.271564415852474e-05,-2.642778090699668,0.0,72.30426206447387,22.00966384461648,-169.26942175084972,55.83901319997264,1889.6905517578125,3037.35888671875,0.0095077436417341,69.24250793457031,22.171669006347656,-169.34359741210938,55.97598266601562
1928,6Q5AZWX X 2020-02-13,2020-02-13,6Q5AZWX,10.300000190734863,29.0,0.0040590558201074,19.353082275390648,0.1352880895137787,-0.5451806783676147,9.514046935867324e-05,0.000182824710783,-1.2785553669499428,0.0346767769282822,831688.1309123153,67.49226599992387,44.77761209714775,-174.4417939141673,50.22925882033538,3.3515693393828696e-05,19243.217851571844,6.162477563121467e-05,0.1472688021867698,225.6766828613856,0.0507168215777496,67.50469082127096,44.742495600892326,-174.4238827932886,50.21729454493411,0.0369174695508545,599.057992838636,173.08123546181926,831720.4181616534,65.6356808297626,45.15988644816574,-174.49168559889804,50.16991537874674,-8.986181686945226e-06,0.0507168215777496,67.50469082127096,44.742495600892326,-174.4238827932886,50.21729454493411,3.904139922834785e-05,0.8941512046326306,3920.772658490384,62729.090083994815,0.0434753596038936,4.030498925208012,4920.77283116454,55032.16658281552,67.50469082127096,44.742495600892326,-174.4238827932886,50.21729454493411,0.1922769753151473,-1.2785553684735806,831688.1309123153,67.49226599992387,44.77761209714775,-174.4417939141673,50.22925882033538,-0.0002571427933055,0.3126153470140475,-7.555480865107049e-05,-1.7308380155801255,0.0507168215777496,67.50469082127096,44.742495600892326,-174.4238827932886,50.21729454493411,1888.9153830541368,3275.900086294077,0.006091880842265,65.88528153261956,44.01793454639154,-174.15408304728146,50.2344794480692
1929,6Q5AZWX X 2020-02-14,2020-02-14,6Q5AZWX,9.5,26.399999618530277,0.0039370693266391,20.345513916015648,0.5232104659080505,-2.0281200408935547,0.0001101027733983,0.0001925104710874,-1.0384411945572107,0.1448358650794869,831544.8630819528,-14.203601792687817,59.64401127754203,8.243283167169743,52.31988090858518,3.2090212409579935e-05,19244.801861891032,7.211312273794373e-05,0.1471603222563341,226.765358655816,0.2116191790098107,-14.203601792687817,59.64401127754203,8.243283167169743,52.31988090858518,0.036549913480024,692.7801275164093,18.484300612390737,832099.4174762934,55.5466841138797,59.61600485180559,166.4299972649156,49.9331411543163,-3.5415919416910654e-06,0.2116191790098107,-14.203601792687817,59.64401127754203,8.243283167169743,52.31988090858518,5.06805540875091e-05,0.7382069924050217,2297.432048675134,79619.36592612896,0.207927567037207,4.440546167223156,3257.656016526802,70721.61068310647,-14.203601792687817,59.64401127754203,8.243283167169743,52.31988090858518,0.2214174214565192,-1.0384415495365316,831544.8630819528,-14.203601792687817,59.64401127754203,8.243283167169743,52.31988090858518,0.0002532466200219,0.1701760166807163,5.3984849684385294e-05,-1.5026694469235302,0.2096566800897374,-14.203964886542964,59.64399313996019,8.244216739305966,52.31804867060421,1936.762100219211,3245.516391187376,0.0042938942596979,61.69835651364573,59.19191571570813,179.95513771064725,49.65645274694486
1933,6Q5AZWX X 2020-02-18,2020-02-18,6Q5AZWX,11.33548641204834,43.20000076293945,0.0055742845870554,18.0412536621094,1.3859521150588991,-1.3862475156784058,0.0001072208650578,0.0002053577550948,-1.5463636233861715,0.0499889381724781,831566.0714694766,69.06867254613687,38.11839994443511,-172.15523280656032,48.65923604943318,4.113505650381017e-05,22104.133781371307,6.608580844621296e-05,0.1409184493300295,229.14515799783808,0.0476190362029352,69.06892571587349,38.11715995341276,-172.15494008875427,48.65937095985591,0.0371828098192661,618.3954514601028,81.97746332779457,831600.2804032966,67.09523456270368,38.17944200107915,-172.13887186828376,48.6645609323436,0.0001196672408603,0.0476190362029352,69.06892571587349,38.11715995341276,-172.15494008875427,48.65937095985591,0.000177124413614,0.917497116407419,4633.75421079722,57077.82111575108,0.0411750755421652,3.985710411468576,5633.754210173916,49885.22332448954,69.06892571587349,38.11715995341276,-172.15494008875427,48.65937095985591,0.1963733973091822,-1.5463630310026304,831566.0714694766,69.06867254613687,38.11839994443511,-172.15523280656032,48.65923604943318,0.000332923799604,0.2818682388477253,9.20031876799067e-05,-2.118830079410409,0.0476190362029352,69.06892571587349,38.11715995341276,-172.15494008875427,48.65937095985591,1890.5838623046875,3624.66943359375,0.0248547289520502,67.32312774658203,36.84292221069336,-171.82301330566406,48.78837203979492
1939,6Q5AZWX X 2020-02-24,2020-02-24,6Q5AZWX,17.0,45.20000076293945,0.0061817108653485,19.154687500000023,2.212414503097534,-2.361384153366089,8.715553692359654e-05,0.0001863825418612,-1.5611475670691526,0.0547992182062912,831830.339633715,65.99149528674768,50.430703748733045,-175.7900140909592,46.25292256292053,3.765200570996321e-05,19262.159941100967,4.950353022200936e-05,0.1357423384635312,228.00873820591912,0.0909397215006803,65.99150789112517,50.4315715155246,-175.78987104955772,46.25209845603092,0.0398123223559953,827.6569160623976,3.723013033737079,831874.1619156321,64.29208954749494,50.47137689848135,-175.75314672911634,46.25771400563968,1.4399070813513242e-05,0.0909397215006803,65.99150789112517,50.4315715155246,-175.78987104955772,46.25209845603092,7.161404457621128e-05,0.8121676997073144,3269.95093643677,68907.88939802308,0.0795854637143012,3.678296034429255,4269.950935783872,60635.67708080793,65.99150789112517,50.4315715155246,-175.78987104955772,46.25209845603092,0.1956659347226774,-1.5611474113410029,831830.339633715,65.99149528674768,50.430703748733045,-175.7900140909592,46.25292256292053,9.266303208017176e-05,0.2550869487207753,2.7748605354206293e-05,-2.2206021282130832,0.0909397215006803,65.99150789112517,50.4315715155246,-175.78987104955772,46.25209845603092,1914.110595703125,3530.781494140625,0.0129797309637069,64.42458343505861,50.09346008300781,-175.5425262451172,46.165000915527344
1943,6Q5AZWX X 2020-02-28,2020-02-28,6Q5AZWX,8.562490463256836,21.700000762939453,0.0041899997740983,24.651055908203148,0.0240649413317442,-0.936743140220642,9.202111052336716e-05,0.0001550905743027,-1.330929173759584,0.0435918021828217,831361.5292334831,72.39644104984609,21.459156895844053,-166.82655129272183,45.52803026434408,3.695020700775154e-05,19247.53079787885,5.507090245322573e-05,0.1332578029551988,225.9795961241981,0.0082711444531397,72.39644104984609,21.459156895844053,-166.82655129272183,45.52803026434408,0.0286888989549838,624.7766217919602,1607.3244604445777,831388.3173690354,69.29527711572972,21.50992721062119,-166.81301553970164,45.53248891208325,0.0001175608616039,0.0082711444531397,72.39644104984609,21.459156895844053,-166.82655129272183,45.52803026434408,0.0001883325533322,0.983197005684987,6101.3123153033175,47403.62335313264,0.0084269384334735,4.7253718091409525,7101.312343847711,41194.761321374,72.39644104984609,21.459156895844053,-166.82655129272183,45.52803026434408,0.2332713945263412,-1.3309288931887222,831361.5292334831,72.39644104984609,21.459156895844053,-166.82655129272183,45.52803026434408,0.0001951355279801,0.3417322771765108,6.779126602118299e-05,-2.0891040864025228,0.0082711444531397,72.39644104984609,21.459156895844053,-166.82655129272183,45.52803026434408,1831.268290098418,3753.450820521018,0.100924119932498,69.3452186581732,19.888627613708056,-166.51735861523673,45.6808837567489
1947,6Q5AZWX X 2020-03-03,2020-03-03,6Q5AZWX,10.506591796875,25.60000038146973,0.0032499998342245,17.811456298828148,1.4864623546600342,-2.6436424255371094,0.000102968615614,0.000177774321123,-1.015990071884502,0.0411360515942318,831087.489687735,-100.83729897473545,19.798378229719354,-157.59726351922853,45.62260598453793,4.206669807067338e-05,14418.19049996775,6.090191792525698e-05,0.1463119706787655,226.5494782324908,0.0566793858688889,-100.83729897473545,19.798378229719354,-157.59726351922853,45.62260598453793,0.0371487292201733,684.4097995677387,224.2347294748141,831112.8203205359,-97.5032304441078,19.854842238715136,-157.58481740561845,45.62537385258028,-2.2934778662216524e-05,0.0566793858688889,-100.83729897473545,19.798378229719354,-157.59726351922853,45.62260598453793,8.830748533689153e-06,0.8040057346253708,4904.267279888969,55547.40196669684,0.0504007852935848,4.050232413648528,5904.267279803523,48626.31137825168,-100.83729897473545,19.798378229719354,-157.59726351922853,45.62260598453793,0.2302324061421002,-1.0159902429839776,831087.489687735,-100.83729897473545,19.798378229719354,-157.59726351922853,45.62260598453793,-0.0002385968383821,0.2838946219987295,-6.64302222224406e-05,-1.90559879061732,0.0566793858688889,-100.83729897473545,19.798378229719354,-157.59726351922853,45.62260598453793,1869.721923828125,3421.288818359375,0.0161463283002376,-97.43600463867188,21.73310661315918,-157.28033447265625,45.85325622558594
1978,6Q5AZWX X 2020-04-03,2020-04-03,6Q5AZWX,6.800000190734862,27.80000114440918,0.0037199999205768,18.652551269531276,2.7694408893585205,-2.4916162490844727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.680985147815,94565.262760975,0.0034844922009764,5.256092347506818,1210.8673972769395,88444.12961434893,-95.8955450801767,44.18847442924958,-140.5322263010409,37.348387727506335,0.3038762670773704,-0.8029230526792231,831063.5825976646,-95.8955450801767,44.18847442924958,-140.5322263010409,37.348387727506335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,6UUG3GR X 2020-01-13,2020-01-13,6UUG3GR,2.888888862397936,82.54444715711804,0.001926187503462,-6.707566324869768,1.7699587477578056,0.0540454089641571,5.946461194900028e-05,0.0001875167412072,-1.5506245544125492,0.416283358427008,832684.8629286152,71.45542124557026,19.789155039455217,-170.9600977080539,65.17489695009368,3.704921357624891e-05,27615.35974297784,1.2106449817798812e-05,0.1650829941328219,230.13853402512123,0.08745887995178,71.45551975039311,19.79158383298375,-170.9594332858851,65.17235930276654,0.034064606045186,223.7977387471328,203.4377530706441,832717.5535432169,68.11916709153905,19.79973192534361,-170.95027734367122,65.19619838964162,-0.0001032377705626,0.0684320554043166,71.45145945885893,19.815879181743533,-170.96220301571657,65.1682022114498,-6.687141343860711e-05,1.1507269445214028,812.5760928047255,91831.18492194355,0.0860026317392647,4.830671832711907,1259.0467359412285,87285.86488324014,71.45551975039311,19.79158383298375,-170.9594332858851,65.17235930276654,0.4928431592809785,-1.5506232480430369,832684.8629286152,71.45542124557026,19.789155039455217,-170.9600977080539,65.17489695009368,0.0002227515857995,0.4389362770883111,4.213803672363615e-05,-2.15345734627462,0.0785214335276553,71.45226431864053,19.80917455863917,-170.9620251622861,65.17066753030097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,6UUG3GR X 2020-01-14,2020-01-14,6UUG3GR,3.7555556297302246,81.57777828640407,0.0019380634443627,-6.3604831271701165,0.9307025604777868,0.7178827391730415,0.0002334297306451,0.000420883516576,-1.4220112301459402,0.5512776345552989,832968.8626559703,66.32167096989802,41.75751724780096,-175.80797939000183,64.6082430970591,3.246900022645715e-05,24221.8368785059,2.0396114173610944e-05,0.1683244198076368,229.1087832039765,0.3203470430682732,66.30636886899343,41.83445794603281,-175.82038345179996,64.58991620605245,0.0335733308964209,269.8687347606356,546.2311009933783,833008.747551568,64.45456304949303,41.82970854282737,-175.79441316522346,64.61019350515829,-4.696623093685663e-05,0.2136277357848504,66.25364632868525,42.05886450085155,-175.8679396488256,64.56170047241235,-1.666790738679846e-05,1.1690788113710642,818.9105415106433,92321.72715976465,0.3178697837107649,4.685252836981583,1241.4999998252154,87808.36522551473,66.30636886899343,41.83445794603281,-175.82038345179996,64.58991620605245,0.4797420311659802,-1.4220009441933112,832968.8626559703,66.32167096989802,41.75751724780096,-175.80797939000183,64.6082430970591,-0.0005977277277846,0.4649383660283225,-0.0002037303088965,-1.7668714612041665,0.2464201385063795,66.29003906452179,41.9187252587704,-175.83342867957728,64.56940756029128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,6UUG3GR X 2020-01-16,2020-01-16,6UUG3GR,3.0555556615193686,86.92222086588541,0.0020505644432786,-6.574977620442685,1.8035788006252715,-0.4501174423429701,7.31114342849347e-05,0.0002046961498963,-0.7530003723521214,0.6624126033171693,832996.331874486,-19.46954254875705,53.52109772299181,7.157115701750917,65.46994020630096,3.071046826980264e-05,24205.395944124823,1.7603419109946117e-05,0.1802198566793117,229.23639934506716,0.3997373901659978,-9.246266083964857,55.14083730024742,29.412263705679308,65.32067746008929,0.0326217731877966,254.4763213199785,867.2128087722176,832361.4282078062,-94.43101578801736,41.12815890889331,-160.11735709530657,66.61377022406322,-0.0001050653384275,0.2431371688868384,-46.62720264942869,49.03727319633317,-51.89342373799204,65.82906127087902,-5.383643889927438e-05,1.1820422108791069,610.1191990852652,94221.82194197975,0.3908666931445071,2.57577224409666,897.5920887374084,90898.98296858896,-9.246266083964857,55.14083730024742,29.412263705679308,65.32067746008929,0.4499935125112444,-0.7529525868412279,832996.3316480494,-19.469549433591823,53.521117212421856,7.157107167313543,65.46993540842418,-0.0008484553246117,0.297112653934621,-0.0002394048053232,-1.3946893229449495,0.3112426315330868,-23.822857513720635,52.8084783747577,-2.2962094768651733,65.51609380137577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,6UUG3GR X 2020-01-17,2020-01-17,6UUG3GR,3.488889005449083,88.20000457763672,0.0021877949022584,-5.929364691840255,1.0770962105857,-0.3493318723307715,6.659162381299182e-05,0.0001789427923547,-1.4649510331167626,0.5775780182707483,832402.5070450603,-101.54216770135348,17.872292604305443,-164.85698167994337,65.36577999952713,3.4950713050667965e-05,24210.762474593204,7.790493327775039e-06,0.1787319203588948,228.9669240858204,0.179969042412469,-101.53960556802556,17.8834348985307,-164.85366157429692,65.36270204069534,0.0345928348081224,227.3745512505708,1404.5762514161945,832432.3224496392,-97.87909455676476,18.000233014653706,-164.83844915810485,65.37837320599989,-1.8187562742426036e-05,0.1000533219607971,-101.54924901332784,17.83026232449943,-164.85879303029606,65.3501968584402,8.12463988522125e-07,0.8877435804301651,2092.4998823252977,81253.57420958111,0.1776953740620842,11.78012324252528,2821.419507300592,74424.86579839766,-101.53960556802556,17.8834348985307,-164.85366157429692,65.36270204069534,0.568978053005718,-1.4649558344541451,832402.5070450603,-101.54216770135348,17.872292604305443,-164.85698167994337,65.36577999952713,0.0003328486766552,0.3143942055440805,8.270858457178252e-05,-2.4448661788788044,0.1014486682266488,-101.54907786160317,17.83123867297195,-164.85872292666625,65.35048589302903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,6UUG3GR X 2020-01-18,2020-01-18,6UUG3GR,2.800000058280097,82.05555555555556,0.0019161751778382,-6.627491590711782,0.1197572077314059,0.5693055213325554,0.0001085092435891,0.0003002034886373,-1.4350512518303205,0.4274738728121827,832591.5254389726,73.25759689129687,10.704610349270569,-169.68319409289802,64.40409616586014,3.1217939639932394e-05,22117.119082913432,4.40009162412074e-05,0.1596705415373018,228.50339426187648,0.0885086374341006,73.259201594427,10.701110270814915,-169.6806358757194,64.39967349871358,0.0344352760075711,231.11876025641712,275.84193784871275,832617.8021049305,67.27294527016824,10.730021624359749,-169.66509608410647,64.40412477571493,-5.909791208718347e-05,0.0612606547402676,73.25536355363157,10.724730073343254,-169.6829364699086,64.39522661377511,-3.9914334047700265e-05,1.2017446582060185,688.6194721727287,93580.51621418142,0.0870104304102568,9.114963551163232,1105.482553354036,89382.72457652113,73.2591667553518,10.701339231915307,-169.68065303845464,64.39961809853888,0.5741192187149323,-1.4350516373984996,832591.5254389726,73.25759689129687,10.704610349270569,-169.68319409289802,64.40409616586014,0.0007162197219032,0.3731408351130423,0.0002198295379972,-2.1637710563687635,0.0612606547402676,73.25536355363157,10.724730073343254,-169.6829364699086,64.39522661377511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2038,6UUG3GR X 2020-02-29,2020-02-29,6UUG3GR,2.9111111958821616,85.63333214653863,0.001983630289841,-6.732892523871505,-0.3591294876403279,-0.5710473722881739,0.0001185717404369,0.0002982829037205,-0.7197419424232121,0.510775097526822,832469.9663959837,-103.33255669980991,8.743750874957293,-164.2725099484336,52.15430580498273,3.8650905799748654e-05,22123.715773451477,5.819649824226581e-05,0.180829869523789,226.8050724896704,0.3731229246865381,-103.3308867740918,8.751734974185286,-164.2703400062222,52.15363770039185,0.0402162326779995,243.08440735207836,349.28452545740583,832496.9480485795,-96.06124577479838,8.827214884026755,-164.26069828289326,52.15628811241736,-4.888354369602037e-06,0.2810499929694297,-103.36836431338756,8.551840896307402,-164.30279076483282,52.13376516387044,6.688894691943008e-06,1.6814688908455466,247.46460060051095,98506.13619754116,0.3732628903286183,7.980424638961361,315.1906643254692,97762.67758735752,-103.3308867740918,8.751734974185286,-164.2703400062222,52.15363770039185,0.5192090096417354,-0.7197432058693333,832469.9663959837,-103.33255669980991,8.743750874957293,-164.2725099484336,52.15430580498273,3.4399402115367887e-05,0.6833673094252811,2.9263008714825683e-05,-1.4902647483718354,0.2810499929694297,-103.36836431338756,8.551840896307402,-164.30279076483282,52.13376516387044,1875.669193660305,3558.4905898529555,0.0589402110895858,-96.80731725704491,10.233310843147352,-164.04343266928592,52.31877857367655
2072,6UUG3GR X 2020-04-03,2020-04-03,6UUG3GR,6.211111015743679,56.63333341810439,0.0034144442631966,6.278110758463564,0.4461075994703505,0.0706060131390889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086.019638419278,89022.27024988805,0.003665994145717,6.188768281998322,1299.760096434545,86990.96275943004,66.34496999493282,41.63703493527049,-171.19759420649373,37.94014443502279,0.2594626140738854,-1.8905168031514328,833007.087064286,66.34496999493282,41.63703493527049,-171.19759420649373,37.94014443502279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2081,6VP6JSW X 2020-01-09,2020-01-09,6VP6JSW,7.0,74.5999984741211,0.0041882880032062,4.526605224609399,-0.0023144530132412,-1.5503612756729126,0.0002500368243192,0.0003797765192383,-1.3941400666221513,0.0081365955070735,831147.2270413567,71.08806873422874,31.46103820984704,-168.85944561206327,56.68635326651979,3.536855170696414e-05,21852.37788417833,0.0002146682703449,0.1464518926339027,226.5010956842993,0.0511195157971779,71.08806873422874,31.46103820984704,-168.85944561206327,56.68635326651979,0.0404057702940688,335.0236228440247,45.21275371626376,831175.0894249118,68.8283516510162,31.543552613663145,-168.8506140914974,56.68667621428951,9.595565597423297e-05,0.0511195157971779,71.08806873422874,31.46103820984704,-168.85944561206327,56.68635326651979,0.000234122288788,0.5994822789216977,4122.091011632288,60915.06309109477,0.048299220281925,4.234708020024473,5122.090981549508,53257.64180053373,71.08806873422874,31.46103820984704,-168.85944561206327,56.68635326651979,0.1466182426216172,-1.394139596113,831147.2270413567,71.08806873422874,31.46103820984704,-168.85944561206327,56.68635326651979,0.0001963044152669,0.2586426350479831,5.154372757989293e-05,-2.05735342791297,0.0511195157971779,71.08806873422874,31.46103820984704,-168.85944561206327,56.68635326651979,1897.847272190044,3507.2779447626194,0.0224737313506307,68.82209050169591,31.681460964931325,-168.84737950162372,56.61598116931968
2082,6VP6JSW X 2020-01-10,2020-01-10,6VP6JSW,5.0,46.60000228881836,0.0027099999133497,5.032189941406274,0.5520922541618347,-1.6965429782867432,0.0001990720228883,0.0003622565265661,-1.1076446872658532,0.0225797966487236,831407.1510925831,66.53019619379332,51.781303852897146,-174.07436718349922,55.96123043987865,3.3604771423238106e-05,16609.103064441315,0.0001654672481196,0.1428527772049511,226.81681197901176,0.154671650240053,66.53019619379332,51.781303852897146,-174.07436718349922,55.96123043987865,0.0357073730448078,230.67306585870216,46.05912041413711,831449.6877498507,64.82405609248292,51.91712502051463,-174.06982570777507,55.95486191595809,0.0001586775060471,0.154671650240053,66.53019619379332,51.781303852897146,-174.07436718349922,55.96123043987865,0.0003572414872863,0.5765822171976952,1149.1175786971633,88962.7873511332,0.1472945553150663,3.5683122167869143,2056.4786899211263,79795.89719606952,66.53019619379332,51.781303852897146,-174.07436718349922,55.96123043987865,0.1162698352587389,-1.107641746160531,831407.1510925831,66.53019619379332,51.781303852897146,-174.07436718349922,55.96123043987865,0.0002818972397127,0.1869012010301893,5.25103701955377e-05,-1.415550665045164,0.154671650240053,66.53019619379332,51.781303852897146,-174.07436718349922,55.96123043987865,1907.8165283203127,3739.5804443359375,0.0191505821421742,64.84585189819335,51.76650047302246,-174.04673767089844,56.0139331817627
2086,6VP6JSW X 2020-01-14,2020-01-14,6VP6JSW,10.800000190734863,84.70000457763672,0.0050836191512644,5.463952636718774,-2.257075071334839,-1.9598950147628784,0.0001331536475983,0.00026715706361,-1.730527821756761,0.0333647981911012,831064.2198622847,72.74186931948394,22.299231819778942,-167.51984506063434,56.09666488443803,3.745788482894201e-05,19086.0420881655,9.569576275603082e-05,0.1509633586731429,225.7007596617195,0.0850632091014156,72.74186931948394,22.299231819778942,-167.51984506063434,56.09666488443803,0.0390006812909853,618.4264724179021,296.05576620501233,831088.4790798132,69.75187326565417,22.20912426664632,-167.48454172230905,56.10653474222448,-1.5272618364938134e-05,0.0850632091014156,72.74186931948394,22.299231819778942,-167.51984506063434,56.09666488443803,3.319916802374444e-05,0.7885217653895916,3669.86652062932,65603.83937164008,0.0823331127800874,4.523909159936707,4524.537337424671,59039.247142700304,72.74186931948394,22.299231819778942,-167.51984506063434,56.09666488443803,0.167164941960917,-1.7305273557809415,831064.2198622847,72.74186931948394,22.299231819778942,-167.51984506063434,56.09666488443803,0.0002565184728633,0.3873928306393375,9.168950157606772e-05,-2.390624617924116,0.0850632091014156,72.74186931948394,22.299231819778942,-167.51984506063434,56.09666488443803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2088,6VP6JSW X 2020-01-16,2020-01-16,6VP6JSW,10.300000190734863,57.29999923706055,0.0038750087842345,7.172784423828148,-0.0253100581467151,-1.38900625705719,0.0001140518786829,0.0002643135205088,-0.988386333856076,0.0725082536679017,831151.505825437,-13.943491243174766,60.894526548313685,-164.64976554389364,57.54075823400504,3.5187361090367026e-05,19084.874527623982,7.886452023567494e-05,0.1495914881475941,225.8945297472737,0.2507563266174755,-13.943491243174766,60.894526548313685,-164.64976554389364,57.54075823400504,0.0368465463474337,632.943287388072,134.77105758479985,830971.5323158059,-52.48148967663496,61.206447325835335,-157.8520551911071,58.93783711934049,7.993835316930029e-05,0.2507563266174755,-13.943491243174766,60.894526548313685,-164.64976554389364,57.54075823400504,0.0001815486399074,0.7036865674036241,675.3968650260485,93741.13724709024,0.2448490350749917,3.626838040519927,781.442351497905,92622.73707876948,-13.943491243174766,60.894526548313685,-164.64976554389364,57.54075823400504,0.1388278070746726,-0.9883829324499624,831151.505825437,-13.943491243174766,60.894526548313685,-164.64976554389364,57.54075823400504,0.0001369665630123,0.2023989375781118,-4.916631109568563e-05,-1.3605454807435768,0.2507563266174755,-13.943491243174766,60.894526548313685,-164.64976554389364,57.54075823400504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
